,words
12878,préstamo
12879,416k
12880,chencho
12881,713k
12882,anitta
12883,acdc
12884,dj
12885,lunay
12886,año
12887,guetta
12888,chilean
12889,mejor
12890,7
12891,señorita
12892,miky
12893,666k
12894,afro
12895,relación
12896,1591k
12897,426k
12898,tok
12899,5362k
12900,678k
12901,1483k
12902,pueda
12903,456k
12904,soul
12905,1217k
12906,llego
12907,farruko
12908,102k
12909,bunny
12910,brother
12911,quiero
12912,paul
12913,puedo
12914,miss
12915,1177k
12916,juice
12917,noche
12918,guè
12919,412k
12920,rusherking
12921,752k
12922,628k
12923,1636k
12924,swift
12925,474k
12926,madura
12927,anuel
12928,4383k
12929,pared
12930,payne
12931,khea
12932,mami
12933,blake
12934,pijama
12935,jeon
12936,lady
12937,wrld
12938,sale
12939,residente
12940,lebron
12941,famoso
12942,manuel
12943,positiva
12944,admv
12945,2246k
12946,dice
12947,hey
12948,224k
12949,justo
12950,908k
12951,day
12952,español
12953,2971k
12954,talk
12955,junior
12956,ronny
12957,pa
12958,delincuente
12959,drip
12960,diferente
12961,woodz
12962,712k
12963,574k
12964,6ix9ine
12965,ví
12966,seven
12967,kayne
12968,original
12969,amas
12970,cama
12971,equis
12972,déjalo
12973,verdes
12974,goteo
12975,santa
12976,cosculluela
12977,bzrp
12978,muerte
12979,paloma
12980,pretend
12981,609k
12982,hp
12983,kaponi
12984,h
12985,traducción
12986,39k
12987,1868k
12988,mientras
12989,bichota
12990,selena
12991,ft
12992,justin
12993,40000
12994,killah
12995,cant
12996,santana
12997,459k
12998,4722k
12999,94k
13000,805k
13001,blanco
13002,natanael
13003,▪
13004,kda
13005,electronica
13006,bebé
13007,nicole
13008,estilo
13009,ay
13010,rauw
13011,ame
13012,rush
13013,427k
13014,alejandro
13015,tobi
13016,tam
13017,haze
13018,porte
13019,96k
13020,gomez
13021,calma
13022,641k
13023,aya
13024,joyce
13025,enjoy
13026,diesel
13027,uchis
13028,robaré
13029,paca
13030,406k
13031,fan
13032,502k
13033,478k
13034,785k
13035,2286k
13036,arcángel
13037,bella
13038,clear
13039,park
13040,djadja
13041,carti
13042,1119k
13043,lil
13044,james
13045,cubana
13046,mc
13047,jennifer
13048,kendo
13049,english
13050,pea
13051,659k
13052,6558k
13053,get
13054,vida
13055,788k
13056,mike
13057,plan
13058,nicky
13059,machika
13060,hijo
13061,point
13062,ebbasta
13063,471k
13064,2478k
13065,tiller
13066,593k
13067,familiar
13068,6624k
13069,ozuna
13070,500000
13071,instagram
13072,43k
13073,yatra
13074,bum
13075,reik
13076,bros
13077,742k
13078,899k
13079,weeknd
13080,1092k
13081,maldita
13082,527k
13083,ovi
13084,remix
13085,daddy
13086,martino
13087,alfa
13088,rico
13089,meghan
13090,ring
13091,turizo
13092,camilo
13093,drake
13094,dákiti
13095,66k
13096,604k
13097,perdí
13098,try
13099,time
13100,want
13101,got ta
13102,waiting
13103,open
13104,choose
13105,honestly
13106,wan na
13107,make
13108,damn
13109,even
13110,lose
13111,go
13112,train
13113,easy
13114,cant
13115,nobody
13116,fun
13117,else
13118,boyfriend
13119,know
13120,oh
13121,read
13122,like
13123,drive
13124,baby
13125,surface
13126,shove
13127,bad
13128,vibe
13129,yeah
13130,see
13131,give
13132,seem
13133,push
13134,issue
13135,cause
13136,got
13137,sometimes
13138,girlfriend
13139,dont
13140,low
13141,might
13142,wouldnt
13143,trust
13144,take
13145,lovin
13146,much
13147,miss
13148,complicated
13149,smitten
13150,smile
13151,mmm
13152,allowed
13153,wreck
13154,fight
13155,careful
13156,love
13157,motherfuckin
13158,hard
13159,one
13160,boo
13161,stress
13162,though
13163,word
13164,neither
13165,mind
13166,kiss
13167,way
13168,aint
13169,high
13170,feel
13171,tell
13172,promise
13173,prolly
13174,whered
13175,touch
13176,fuck
13177,guarantee
13178,mine
13179,keep
13180,still
13181,crazy
13182,time
13183,back
13184,loved
13185,hand
13186,sip
13187,go
13188,bring
13189,youre
13190,follow
13191,fun
13192,worry
13193,simple
13194,gon
13195,oh
13196,throw
13197,like
13198,em
13199,right
13200,woohoohoo
13201,bad
13202,hoedown
13203,butterfly
13204,yeah
13205,real
13206,hoo
13207,comfortable
13208,cause
13209,round
13210,sweetheart
13211,show
13212,uh
13213,whatever
13214,grab
13215,take
13216,dip
13217,left
13218,get
13219,let
13220,roll
13221,good
13222,side
13223,next
13224,loose
13225,slip
13226,love
13227,one
13228,wa
13229,front
13230,spin
13231,shine
13232,slide
13233,cowboy
13234,crisscross
13235,favorite
13236,put
13237,partner
13238,lean
13239,part
13240,cool
13241,hip
13242,shoulder
13243,need
13244,floor
13245,twostep
13246,boogie
13247,ariana
13248,sheeran
13249,lewis
13250,savage
13251,eastside
13252,better
13253,shawn
13254,aloe
13255,lizzo
13256,paulo
13257,wow
13258,loved
13259,gaga
13260,ray
13261,marshmello
13262,alec
13263,ava
13264,jonas
13265,thug
13266,lauv
13267,going
13268,rhapsody
13269,dance
13270,sicko
13271,slowly
13272,selena
13273,justin
13274,khalid
13275,sivan
13276,cant
13277,b
13278,young
13279,g
13280,call
13281,blanco
13282,billy
13283,swae
13284,pedro
13285,without
13286,capaldi
13287,grande
13288,town
13289,aa
13290,meek
13291,tecca
13292,secreto
13293,avicii
13294,bad
13295,yankee
13296,old
13297,truth
13298,queen
13299,gomez
13300,travis
13301,troye
13302,calma
13303,smith
13304,post
13305,tone
13306,thank
13307,benjamin
13308,scott
13309,dj
13310,child
13311,taki
13312,lunay
13313,eilish
13314,cole
13315,billie
13316,heart
13317,break
13318,bohemian
13319,7
13320,señorita
13321,shallow
13322,capó
13323,adan
13324,someone
13325,happier
13326,rockstar
13327,middle
13328,girlfriend
13329,dont
13330,monkey
13331,farruko
13332,max
13333,lil
13334,brother
13335,bunny
13336,goodboys
13337,cabello
13338,karol
13339,mill
13340,eva
13341,bury
13342,hope
13343,cardi
13344,panic
13345,sucker
13346,let
13347,party
13348,sam
13349,guy
13350,cyrus
13351,malone
13352,feat
13353,lovely
13354,people
13355,anuel
13356,snake
13357,piece
13358,halsey
13359,londra
13360,psycho
13361,normani
13362,next
13363,balvin
13364,tired
13365,bored
13366,mendes
13367,mabel
13368,goodbye
13369,lee
13370,cooper
13371,ozuna
13372,lady
13373,sweet
13374,dancing
13375,friend
13376,tainy
13377,snow
13378,china
13379,sech
13380,care
13381,21
13382,bieber
13383,u
13384,disclosure
13385,na
13386,high
13387,remix
13388,daddy
13389,disco
13390,stranger
13391,bradley
13392,x
13393,mode
13394,camila
13395,trago
13396,ransom
13397,benny
13398,road
13399,ring
13400,talk
13401,meduza
13402,hurt
13403,darell
13404,drake
13405,sunflower
13406,soltera
13407,bastille
13408,beautiful
13409,callaita
13410,blacc
13411,louis
13412,try
13413,want
13414,blowin
13415,turn
13416,wan na
13417,twin
13418,tryna
13419,last
13420,started
13421,link
13422,flow
13423,bitch
13424,white
13425,downfall
13426,banner
13427,fendi
13428,place
13429,bottom
13430,opps
13431,nigga
13432,chanel
13433,taste
13434,vuitton
13435,hit
13436,diamond
13437,phantom
13438,know
13439,could
13440,em
13441,balenciaga
13442,leave
13443,yeah
13444,laced
13445,see
13446,blue
13447,stunt
13448,i ’ m
13449,internet
13450,inbox
13451,’ bout
13452,cause
13453,got
13454,two
13455,dont
13456,lil
13457,money
13458,lot
13459,hate
13460,take
13461,thick
13462,blowin ’
13463,year
13464,get
13465,blow
13466,glocks
13467,dumb
13468,thots
13469,needed
13470,say
13471,one
13472,face
13473,prada
13474,dancer
13475,weigh
13476,outside
13477,shit
13478,pull
13479,ghost
13480,milan
13481,way
13482,aint
13483,gang
13484,hop
13485,black
13486,ransom
13487,rider
13488,need
13489,red
13490,line
13491,gone
13492,shawties
13493,time
13494,wan na
13495,make
13496,never
13497,hand
13498,youre
13499,dance
13500,style
13501,i ’ ll
13502,seen
13503,place
13504,ill
13505,ayyayyayy
13506,ohoh
13507,know
13508,oh
13509,oohooh
13510,like
13511,thing
13512,ive
13513,said
13514,see
13515,done
13516,passing
13517,ohohoh
13518,look
13519,dancin ’
13520,monkey
13521,every
13522,move
13523,god
13524,take
13525,ooh
13526,eye
13527,ahah
13528,whole
13529,life
13530,say
13531,one
13532,wa
13533,anybody
13534,shine
13535,dead
13536,beg
13537,stopped
13538,way
13539,cry
13540,you ’ re
13541,walking
13542,mine
13543,dear
13544,time
13545,struggle
13546,waiting
13547,back
13548,alone
13549,guess
13550,youre
13551,place
13552,else
13553,couldnt
13554,looked
13555,home
13556,know
13557,wasting
13558,oh
13559,nothing
13560,taking
13561,ive
13562,said
13563,yeah
13564,see
13565,give
13566,wrong
13567,air
13568,breathing
13569,someone
13570,cause
13571,wanted
13572,breathe
13573,dont
13574,sorry
13575,complicated
13576,hope
13577,putting
13578,needed
13579,love
13580,wa
13581,something
13582,patient
13583,aint
13584,shouldve
13585,put
13586,matter
13587,hey
13588,well
13589,looking
13590,need
13591,falling
13592,millis
13593,squad
13594,wächst
13595,wohler
13596,yeahyeah
13597,verdoppeln
13598,motherfucker
13599,hinterrücks
13600,ice
13601,guck
13602,fühl
13603,sogar
13604,loco
13605,hypebeast
13606,givenchysocken
13607,komm
13608,bitch
13609,bass
13610,member
13611,fendi
13612,guckst
13613,danke
13614,trag
13615,thotiana
13616,dior
13617,fendidrip
13618,jagen
13619,tunten
13620,tisch
13621,model
13622,rest
13623,trotzdem
13624,yeah
13625,filetsteaks
13626,viele
13627,negro
13628,anblick
13629,cash
13630,glas
13631,mehr
13632,fall
13633,dribbelchef
13634,booty
13635,baller
13636,drillminister
13637,toptenhits
13638,hälfte
13639,drrududu
13640,bullet
13641,fokus
13642,boh
13643,jacke
13644,gas
13645,bottle
13646,rum
13647,standard
13648,schmeckt
13649,clique
13650,nachts
13651,jackycolawhiskey
13652,meinn
13653,nah
13654,damals
13655,macher
13656,gucci
13657,koka
13658,blocka
13659,kipp
13660,snake
13661,maradonna
13662,prada
13663,wa
13664,heute
13665,gesicht
13666,knallt
13667,rapcash
13668,jage
13669,zeig
13670,kleiner
13671,film
13672,flex
13673,shaken
13674,tathis
13675,bleib
13676,geb
13677,neunerdonner
13678,lucio
13679,koch
13680,unten
13681,wohl
13682,benzer
13683,teufel
13684,stadt
13685,mach
13686,davon
13687,kafa
13688,papa
13689,kreis
13690,jagd
13691,reinfließt
13692,deshalb
13693,dollar
13694,story
13695,dank
13696,mios
13697,bündel
13698,drip
13699,droppen
13700,moshpits
13701,gene
13702,trocken
13703,better
13704,perfect
13705,oh
13706,taller
13707,want
13708,sweeter
13709,smiling
13710,‘ till
13711,waiting
13712,baby
13713,asking
13714,shoe
13715,flower
13716,much
13717,kiss
13718,hear
13719,really
13720,song
13721,juice
13722,yeah
13723,new
13724,yay
13725,faster
13726,child
13727,give
13728,get
13729,bird
13730,wrong
13731,something ’ s
13732,seems
13733,i ’ m
13734,good
13735,singing
13736,pretty
13737,people
13738,well
13739,enough
13740,tattoo
13741,falling
13742,food
13743,news
13744,love
13745,got
13746,window
13747,still
13748,two
13749,celebrating
13750,house
13751,move
13752,whiskey
13753,wont
13754,time
13755,want
13756,gon na
13757,slide
13758,away
13759,seventeen
13760,used
13761,easily
13762,baby
13763,right
13764,made
13765,back
13766,miss
13767,u
13768,woke
13769,turned
13770,lalala
13771,changed
13772,ocean
13773,give
13774,dust
13775,go
13776,paralyzed
13777,let
13778,wooooh
13779,harbor
13780,youll
13781,youre
13782,upon
13783,pill
13784,everything
13785,day
13786,grown
13787,paradise
13788,think
13789,light
13790,found
13791,lost
13792,city
13793,hill
13794,say
13795,one
13796,wa
13797,ill
13798,dont
13799,want
13800,make
13801,always
13802,honey
13803,loved
13804,hand
13805,go
13806,borrowed
13807,youre
13808,highly
13809,please
13810,20
13811,call
13812,til
13813,place
13814,dirtiest
13815,ill
13816,home
13817,string
13818,oh
13819,haze
13820,force
13821,magnetic
13822,could
13823,crash
13824,em
13825,save
13826,leave
13827,ive
13828,see
13829,table
13830,blue
13831,suspicious
13832,heart
13833,lover
13834,scar
13835,january
13836,known
13837,mysterious
13838,light
13839,overdramatic
13840,close
13841,dazzling
13842,alls
13843,every
13844,summer
13845,guitar
13846,room
13847,take
13848,year
13849,dear
13850,true
13851,swear
13852,let
13853,end
13854,joke
13855,ever
13856,everyone
13857,living
13858,gentleman
13859,lady
13860,rule
13861,friend
13862,seat
13863,forever
13864,way
13865,christmas
13866,youll
13867,stand
13868,well
13869,darling
13870,ah
13871,second
13872,three
13873,sing
13874,chase
13875,time
13876,got ta
13877,okay
13878,never
13879,fate
13880,hd
13881,dated
13882,tryna
13883,last
13884,youre
13885,hopefully
13886,brain
13887,rase
13888,place
13889,closed
13890,know
13891,around
13892,gon
13893,date
13894,could
13895,easily
13896,walkin
13897,baby
13898,wish
13899,ive
13900,yeah
13901,see
13902,give
13903,month
13904,shield
13905,goin
13906,strung
13907,break
13908,replace
13909,trash
13910,head
13911,umbrella
13912,cause
13913,spacey
13914,clear
13915,dont
13916,claim
13917,seal
13918,tightrope
13919,hate
13920,game
13921,much
13922,miss
13923,ooh
13924,pain
13925,eye
13926,let
13927,switch
13928,bet
13929,side
13930,psycho
13931,love
13932,say
13933,one
13934,rain
13935,youve
13936,probably
13937,playin
13938,mind
13939,kiss
13940,aint
13941,play
13942,lie
13943,tell
13944,prolly
13945,daily
13946,wasted
13947,migraine
13948,numbin
13949,line
13950,erase
13951,damage
13952,wonder
13953,thin
13954,still
13955,bogotá
13956,bretter
13957,champagner
13958,louis
13959,pack
13960,bringn
13961,genau
13962,gelernt
13963,range
13964,daytona
13965,sag
13966,liebe
13967,meim
13968,hand
13969,strand
13970,kellner
13971,germany
13972,babe
13973,2pac
13974,pueblo
13975,paar
13976,hast
13977,passt
13978,samrushka
13979,bitch
13980,bruder
13981,rover
13982,tanz
13983,schwarze
13984,hören
13985,arsch
13986,hinten
13987,bra
13988,nummer
13989,string
13990,oh
13991,gib
13992,warn
13993,neunzigprozentiges
13994,baby
13995,weltbekannt
13996,bababububumbumbum
13997,mhm
13998,nacht
13999,huper
14000,brra
14001,merkst
14002,ganze
14003,echte
14004,weißen
14005,passe
14006,biggie
14007,rra
14008,tritt
14009,bububumbum
14010,baller
14011,kudamm
14012,eins
14013,guccikleid
14014,babububumbumbum
14015,lila
14016,nie
14017,angst
14018,pitti
14019,übern
14020,ding
14021,sl
14022,bitte
14023,bullen
14024,ganover
14025,habn
14026,pullover
14027,gucci
14028,pah
14029,singn
14030,tabak
14031,samra
14032,city
14033,ja
14034,heute
14035,fliegerjacke
14036,capi
14037,flex
14038,diggi
14039,uff
14040,na
14041,wien
14042,burberry
14043,beiß
14044,fickt
14045,kreis
14046,rrah
14047,nike
14048,fest
14049,ah
14050,ticken
14051,oreo
14052,gestern
14053,310
14054,kehlani
14055,wilson
14056,cruise
14057,55
14058,vol
14059,mirage
14060,314
14061,glue
14062,stylee
14063,away
14064,chris
14065,cali
14066,price
14067,rb
14068,better
14069,almost
14070,polo
14071,lust
14072,coridian
14073,supply
14074,melody
14075,asking
14076,steady
14077,hear
14078,katie
14079,caron
14080,721
14081,hamilton
14082,top
14083,thug
14084,started
14085,butch
14086,artist
14087,agony
14088,vxid
14089,515
14090,puntos
14091,joy
14092,lawson
14093,james​
14094,bvdlvd
14095,field
14096,222
14097,prophet
14098,elizabeth
14099,eve
14100,broken
14101,forest
14102,self
14103,dagny
14104,young
14105,usa
14106,dedicated
14107,chille
14108,sleaford
14109,country
14110,paradise
14111,rika
14112,instead
14113,becoming
14114,scoob
14115,quarantime
14116,donny
14117,isabela
14118,05
14119,chapter
14120,charlotte
14121,form
14122,totally
14123,1616
14124,chromatica
14125,ii
14126,nelson
14127,mistake
14128,umbra
14129,planet
14130,pray
14131,digital
14132,know
14133,riot
14134,kid
14135,larry
14136,like
14137,dry
14138,worldpeace
14139,florescence
14140,marmar
14141,chesney
14142,dandee
14143,bad
14144,rose
14145,34
14146,session
14147,dentro
14148,cub
14149,truth
14150,sex
14151,leave
14152,dylan
14153,wave
14154,ramirez
14155,coffee
14156,vibe
14157,tone
14158,garcía
14159,kidd
14160,hall
14161,14
14162,atonement
14163,christian
14164,late
14165,bigbabygucci
14166,unit
14167,qveen
14168,ryan
14169,beat
14170,нож
14171,nyaaringu
14172,music
14173,live
14174,look
14175,216
14176,steinfeld
14177,kathleen
14178,stange
14179,sport
14180,118
14181,canto
14182,girl
14183,futuristic
14184,tiago
14185,jords
14186,medhane
14187,great
14188,lola
14189,33
14190,house
14191,written
14192,karma
14193,85
14194,remains
14195,612
14196,austra
14197,synæsthesia
14198,skooly
14199,yung
14200,115
14201,beezy
14202,bhd
14203,16
14204,2
14205,object
14206,primo
14207,thats
14208,k
14209,oliver
14210,asleep
14211,revival
14212,cold
14213,moby
14214,bone
14215,pharaoh
14216,gibbs
14217,enormous
14218,117
14219,file
14220,fluor
14221,wos
14222,joey
14223,couch
14224,1975
14225,sam
14226,lovaas
14227,doolie
14228,dark
14229,covered
14230,vitae
14231,fast
14232,deaux
14233,good
14234,trapboy
14235,batman
14236,graf
14237,end
14238,people
14239,indigo
14240,ithaca
14241,italian
14242,fake
14243,tha
14244,snake
14245,curley
14246,hot
14247,side
14248,2828
14249,city
14250,sheff
14251,simz
14252,tired
14253,april
14254,bulletproof
14255,state
14256,013
14257,rob
14258,mag
14259,2626
14260,yxng
14261,joell
14262,03
14263,virginia
14264,demo
14265,rae
14266,88
14267,día
14268,keef
14269,grip
14270,chelsea
14271,kut
14272,family
14273,2222
14274,practice
14275,descendant
14276,carly
14277,image
14278,diplo
14279,hollis
14280,dixon
14281,london
14282,wunna
14283,conniver
14284,moneybagg
14285,kenny
14286,car
14287,213
14288,high
14289,diary
14290,anxiety
14291,ilse
14292,bino
14293,leven
14294,rockie
14295,gabbie
14296,brooklyn
14297,07
14298,511
14299,you ’ re
14300,ave
14301,future
14302,theia
14303,black
14304,story
14305,wicked
14306,cost
14307,deluxe
14308,witchcraft
14309,demon
14310,ludlow
14311,allblack
14312,rogers
14313,215
14314,aitch
14315,blanche
14316,reunion
14317,empire
14318,hurt
14319,014
14320,horse
14321,wildchild
14322,dreamcycle
14323,rileyy
14324,extinct
14325,​​half•alive
14326,iris
14327,changszn
14328,6pack
14329,110
14330,8
14331,herbo
14332,manor
14333,xx
14334,long
14335,callum
14336,happy
14337,dej
14338,time
14339,iban
14340,runt
14341,pluko
14342,flip
14343,kamasi
14344,open
14345,worship
14346,obsidian
14347,hightide
14348,moonga
14349,retirement
14350,cocolas
14351,iddtfm
14352,make
14353,1
14354,512
14355,hoodrich
14356,mozzy
14357,614
14358,therapy
